WP, 32, 2018111100, 03, EEMN,   0,  78N, 1314E,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111100, 72, JAVN,  48,  68N, 1275E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111100, 72, JAVN,  60,  76N, 1276E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111100, 72, JAVN,  72,  86N, 1268E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111100, 72, JAVN,  84,  74N, 1265E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111100, 72, JAVN,  96,  83N, 1265E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111100, 74, JJGS,   0,  65N, 1317E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111100, 74, JJGS,  12,  55N, 1307E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111100, 74, JJGS,  24,  58N, 1285E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111100, 74, JJGS,  36,  64N, 1282E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111100, 74, JJGS,  48,  65N, 1279E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111100, 74, JJGS,  60,  65N, 1280E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111100, 74, JJGS,  72,  75N, 1276E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111100, 74, JJGS,  84,  76N, 1265E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111106, 01, CARQ, -18,  68N, 1310E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 01, CARQ, -12,  68N, 1305E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 01, CARQ,  -6,  69N, 1301E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 01, CARQ,   0,  70N, 1295E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, C120,  12,  72N, 1284E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, C120,  24,  75N, 1272E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, C120,  36,  79N, 1261E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, C120,  48,  82N, 1249E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, C120,  60,  86N, 1237E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, C120,  72,  90N, 1222E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, C120,  84,  94N, 1208E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, C120,  96,  98N, 1195E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, C120, 108, 102N, 1184E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, C120, 120, 106N, 1177E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, CLIM,  12,  78N, 1271E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, CLIM,  24,  87N, 1245E,  19,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, CLIM,  36,  96N, 1218E,  10,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, CLIM,  48, 104N, 1194E,  10,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, CLIM,  72, 122N, 1148E,  17,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, CLIP,  12,  76N, 1285E,  19,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, CLIP,  24,  82N, 1273E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, CLIP,  36,  89N, 1260E,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, CLIP,  48,  96N, 1247E,  44,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, CLIP,  72, 113N, 1221E,  57,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, FBAM,  12,  72N, 1283E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, FBAM,  24,  74N, 1268E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, FBAM,  36,  79N, 1256E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, FBAM,  48,  86N, 1244E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, FBAM,  72,  97N, 1217E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, HPAC,  12,  75N, 1278E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, HPAC,  24,  81N, 1260E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, HPAC,  36,  86N, 1242E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, HPAC,  48,  91N, 1225E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, HPAC,  72, 102N, 1192E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, MBAM,  12,  73N, 1283E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, MBAM,  24,  79N, 1270E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, MBAM,  36,  88N, 1258E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, MBAM,  48,  96N, 1246E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, MBAM,  72, 110N, 1218E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, RECR,  12,  75N, 1289E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, RECR,  24,  82N, 1278E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, RECR,  36,  89N, 1264E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, RECR,  48,  97N, 1252E,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, RECR,  72, 118N, 1204E,  55,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, SBAM,  12,  74N, 1283E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, SBAM,  24,  82N, 1269E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, SBAM,  36,  91N, 1257E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, SBAM,  48, 101N, 1244E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, SBAM,  72, 114N, 1214E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, ST5D,  12,   0N,    0E,  17,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, ST5D,  24,   0N,    0E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, ST5D,  36,   0N,    0E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, ST5D,  48,   0N,    0E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, ST5D,  60,   0N,    0E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, ST5D,  72,   0N,    0E,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, ST5D,  84,   0N,    0E,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, ST5D,  96,   0N,    0E,  43,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, ST5D, 108,   0N,    0E,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, ST5D, 120,   0N,    0E,  51,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, STRT,  12,  70N, 1282E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, STRT,  24,  73N, 1264E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, STRT,  36,  75N, 1246E,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, STRT,  48,  78N, 1234E,  55,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, STRT,  72,  89N, 1197E,  45,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TCLP,   0,  70N, 1295E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TCLP,  12,  72N, 1285E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TCLP,  24,  74N, 1274E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TCLP,  36,  75N, 1263E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TCLP,  48,  76N, 1251E,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TCLP,  60,  76N, 1239E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TCLP,  72,  76N, 1227E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TCLP,  84,  75N, 1215E,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TCLP,  96,  74N, 1202E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TCLP, 108,  73N, 1190E,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TCLP, 120,  72N, 1179E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TCLP, 132,  70N, 1168E,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TCLP, 144,  69N, 1158E,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TCLP, 156,  67N, 1148E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TCLP, 168,  66N, 1139E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN,   0,  72N, 1306E,  19,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN,   6,  70N, 1297E,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN,  12,  68N, 1288E,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN,  18,  66N, 1280E,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN,  24,  65N, 1270E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN,  30,  64N, 1261E,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN,  36,  63N, 1251E,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN,  42,  62N, 1241E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN,  48,  61N, 1231E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN,  54,  60N, 1221E,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN,  60,  59N, 1211E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN,  66,  56N, 1201E,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN,  72,  52N, 1193E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN,  78,  50N, 1186E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN,  84,  49N, 1179E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN,  90,  48N, 1171E,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN,  96,  47N, 1163E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN, 102,  46N, 1155E,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN, 108,  45N, 1145E,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN, 114,  43N, 1135E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN, 120,  41N, 1126E,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN, 126,  38N, 1117E,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN, 132,  34N, 1107E,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, TMMN, 138,  30N, 1098E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, WBAR,   0,  70N, 1295E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, WBAR,   6,  55N, 1293E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, WBAR,  12,  58N, 1292E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, WBAR,  18,  60N, 1287E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, WBAR,  24,  69N, 1253E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, WBAR,  30,  69N, 1247E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, WBAR,  36,  69N, 1243E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, WBAR,  42,  70N, 1240E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, WBAR,  48,  73N, 1236E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, WBAR,  54,  76N, 1232E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, WBAR,  60,  77N, 1225E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, WBAR,  66,  78N, 1214E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, WBAR,  72,  78N, 1206E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, XTRP,  12,  72N, 1285E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, XTRP,  24,  74N, 1275E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, XTRP,  36,  76N, 1265E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, XTRP,  48,  78N, 1255E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, XTRP,  60,  80N, 1245E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, XTRP,  72,  82N, 1235E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, XTRP,  84,  84N, 1225E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, XTRP,  96,  85N, 1215E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, XTRP, 108,  87N, 1205E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 03, XTRP, 120,  89N, 1195E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111106, 71, JNVG,   0,  74N, 1305E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111106, 71, JNVG,  12,  74N, 1283E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111106, 71, JNVG,  24,  75N, 1266E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111106, 71, JNVG,  36,  85N, 1242E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111106, 71, JNVG,  48,  76N, 1223E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111106, 71, JNVG,  60,  79N, 1215E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111106, 71, JNVG,  72,  84N, 1216E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111106, 71, JNVG,  84,  84N, 1213E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111106, 71, JNVG,  96,  85N, 1211E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111106, 71, JNVG, 108,  95N, 1201E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111106, 71, JNVG, 120, 111N, 1185E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111106, 72, JAVN,   0,  66N, 1306E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111106, 72, JAVN,  12,  56N, 1295E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111106, 72, JAVN,  24,  65N, 1279E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111106, 72, JAVN,  36,  67N, 1275E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111106, 72, JAVN,  48,  75N, 1277E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111106, 72, JAVN,  60,  87N, 1267E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111106, 72, JAVN,  72, 100N, 1250E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111106, 72, JAVN,  84,  86N, 1205E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111106, 72, JAVN,  96,  79N, 1192E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111106, 72, JAVN, 108,  78N, 1200E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111106, 72, JAVN, 120,  82N, 1194E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111112, 01, CARQ, -24,  68N, 1310E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 01, CARQ, -18,  68N, 1305E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 01, CARQ, -12,  69N, 1301E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 01, CARQ,  -6,  70N, 1295E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 01, CARQ,   0,  74N, 1287E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, C120,  12,  78N, 1273E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, C120,  24,  82N, 1258E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, C120,  36,  86N, 1245E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, C120,  48,  90N, 1232E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, C120,  60,  94N, 1219E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, C120,  72,  98N, 1204E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, C120,  84, 102N, 1191E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, C120,  96, 106N, 1179E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, C120, 108, 110N, 1169E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, C120, 120, 114N, 1162E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, CLIM,  12,  81N, 1263E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, CLIM,  24,  88N, 1237E,  16,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, CLIM,  36,  96N, 1212E,  10,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, CLIM,  48, 104N, 1188E,  11,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, CLIM,  72, 120N, 1142E,  13,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, CLIP,  12,  81N, 1273E,  19,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, CLIP,  24,  89N, 1258E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, CLIP,  36,  97N, 1243E,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, CLIP,  48, 105N, 1229E,  44,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, CLIP,  72, 124N, 1204E,  54,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, CONW,   0,  74N, 1287E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, CONW,  12,  74N, 1271E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, CONW,  24,  79N, 1256E,  13,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, CONW,  36,  82N, 1244E,  12,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, CONW,  48,  86N, 1235E,  13,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, CONW,  60,  93N, 1226E,  14,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, CONW,  72,  94N, 1211E,  14,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, CONW,  84,  90N, 1196E,  16,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, CONW,  96,  91N, 1191E,  18,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, CONW, 108,  98N, 1184E,  18,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, CONW, 120, 105N, 1178E,  18,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, EEMN,   0,  78N, 1296E,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 32, 2018111112, 03, EEMN,   6,  72N, 1283E,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
